2020-08-30 11:34:15	60	5.564262114968037E-8	5.564262114968037E-8	3.65641229875016E-5	5.234251005427657E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:16	61	5.502192517967558E-8	5.502192517967558E-8	3.661764049888922E-5	5.289074392724291E-5	192.575	0.05	0.0025	true	
2020-08-30 11:34:18	62	5.500224893855151E-8	5.500224893855151E-8	3.66865907773745E-5	5.286900626137025E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:19	63	5.501655893209628E-8	5.501655893209628E-8	3.675309692143167E-5	5.28275893687402E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:20	64	5.539219626264673E-8	5.539219626264673E-8	3.697074150881927E-5	5.298790179613719E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:21	65	5.566229739080444E-8	5.566229739080444E-8	3.701300677868884E-5	5.316967443269957E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:22	66	5.56193674101701E-8	5.56193674101701E-8	3.713643918796569E-5	5.334179020381064E-5	192.575	0.05	0.0025	true	
2020-08-30 11:34:23	67	5.548521122068781E-8	5.548521122068781E-8	3.703769699553834E-5	5.333009243084919E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:25	68	5.554423994406001E-8	5.554423994406001E-8	3.718215361058348E-5	5.318381481560173E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:26	69	5.516502511512337E-8	5.516502511512337E-8	3.721779002810499E-5	5.312628180439584E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:27	70	5.437082047338813E-8	5.437082047338813E-8	3.727673090342712E-5	5.29978265902495E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:28	71	5.363117268204236E-8	5.363117268204236E-8	3.7252159596595E-5	5.304563337182725E-5	192.575	0.05	0.0025	true	
2020-08-30 11:34:29	72	5.466149221726645E-8	5.466149221726645E-8	3.707683134940496E-5	5.317626593510626E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:30	73	5.470531657249734E-8	5.470531657249734E-8	3.71820762428478E-5	5.321536408239707E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:32	74	5.491638897728283E-8	5.491638897728283E-8	3.725055202462904E-5	5.313004538267083E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:33	75	5.52115325941439E-8	5.52115325941439E-8	3.724379511533918E-5	5.313316181604346E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:34	76	5.566766363838373E-8	5.566766363838373E-8	3.726863320746674E-5	5.304266519485453E-5	192.575	0.05	0.0025	true	
2020-08-30 11:34:35	77	5.599321599152746E-8	5.599321599152746E-8	3.716719495906801E-5	5.302209795418516E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:36	78	5.653520699703597E-8	5.653520699703597E-8	3.700044271576089E-5	5.290528715594119E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:37	79	5.648780514341888E-8	5.648780514341888E-8	3.700010046833902E-5	5.284282814481588E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:39	80	5.592792664597941E-8	5.592792664597941E-8	3.705192427422245E-5	5.273912870047736E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:40	81	5.488329711721053E-8	5.488329711721053E-8	3.708319798991977E-5	5.261229706541471E-5	192.575	0.05	0.0025	true	
2020-08-30 11:34:41	82	5.459262537333221E-8	5.459262537333221E-8	3.699024961186573E-5	5.254437009909837E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:42	83	5.441375045402246E-8	5.441375045402246E-8	3.695766369363668E-5	5.258456244722235E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:43	84	5.465344284589752E-8	5.465344284589752E-8	3.691242719781958E-5	5.233688202790828E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:44	85	5.460514661768389E-8	5.460514661768389E-8	3.692748760886916E-5	5.227376062700657E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:46	86	5.543691499247417E-8	5.543691499247417E-8	3.705961264531524E-5	5.223111309192082E-5	192.575	0.05	0.0025	true	
2020-08-30 11:34:47	87	5.759593526854271E-8	5.759593526854271E-8	3.713802503598617E-5	5.223559660937166E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:48	88	6.01395366211272E-8	6.01395366211272E-8	3.710620441043319E-5	5.220262118461126E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:49	89	6.151061287763635E-8	6.151061287763635E-8	3.711597523131784E-5	5.213738760641334E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:50	90	6.341205326989886E-8	6.341205326989886E-8	3.715802554846365E-5	5.193869049182993E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:51	91	6.434756909788879E-8	6.434756909788879E-8	3.711201613753348E-5	5.189788225079534E-5	192.575	0.05	0.0025	true	
2020-08-30 11:34:53	92	6.459978273411553E-8	6.459978273411553E-8	3.709043358825402E-5	5.193040642728459E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:54	93	6.480370014212863E-8	6.480370014212863E-8	3.711485168410218E-5	5.218327086601095E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:55	94	6.497720881385907E-8	6.497720881385907E-8	3.710652798288438E-5	5.234784728467281E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:56	95	6.401665049716577E-8	6.401665049716577E-8	3.697339144904671E-5	5.253459394250781E-5	192.575	0.05	0.0025	false	
2020-08-30 11:34:57	96	5.902961774681028E-8	5.902961774681028E-8	3.698838745050354E-5	5.295141357127951E-5	192.575	0.05	0.0025	true	
2020-08-30 11:34:58	97	5.72632279186266E-8	5.72632279186266E-8	3.697621518083805E-5	5.306729557557349E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:00	98	5.6168513412451E-8	5.6168513412451E-8	3.714071728073904E-5	5.3136717301788E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:01	99	5.568197363192852E-8	5.568197363192852E-8	3.716228458514447E-5	5.325944158666639E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:02	100	5.50094039353239E-8	5.50094039353239E-8	3.725915546928522E-5	5.332957753522899E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:03	101	5.494590333896894E-8	5.494590333896894E-8	3.726808896546403E-5	5.355248503425196E-5	192.575	0.05	0.0025	true	
2020-08-30 11:35:04	102	5.452018103101176E-8	5.452018103101176E-8	3.750725893385348E-5	5.333820537168359E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:05	103	5.466864721403884E-8	5.466864721403884E-8	3.747204746719542E-5	5.330843365719961E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:07	104	5.521779321631974E-8	5.521779321631974E-8	3.757205460304503E-5	5.325632057983156E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:08	105	5.562383928315285E-8	5.562383928315285E-8	3.766249786717485E-5	5.34289630613402E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:09	106	5.608175907658578E-8	5.608175907658578E-8	3.774128337613755E-5	5.34679655470465E-5	192.575	0.05	0.0025	true	
2020-08-30 11:35:10	107	5.640194518215021E-8	5.640194518215021E-8	3.763721233799466E-5	5.35387074793516E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:11	108	5.65835032252496E-8	5.65835032252496E-8	3.771576231365367E-5	5.360053497157042E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:12	109	5.637153644586755E-8	5.637153644586755E-8	3.785929699494212E-5	5.316927387363456E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:14	110	5.66165950853219E-8	5.66165950853219E-8	3.774036906481788E-5	5.306802313718635E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:15	111	5.679189250624544E-8	5.679189250624544E-8	3.769271244524928E-5	5.311496667777242E-5	192.575	0.05	0.0025	true	
2020-08-30 11:35:16	112	5.691531620056916E-8	5.691531620056916E-8	3.778623098159186E-5	5.308096603523382E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:17	113	5.741437722544333E-8	5.741437722544333E-8	3.775622640165714E-5	5.293319899579409E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:18	114	5.759325214475307E-8	5.759325214475307E-8	3.754395105890125E-5	5.275071785371138E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:19	115	5.732672851498156E-8	5.732672851498156E-8	3.744075583877111E-5	5.260409722879836E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:21	116	5.683482248687977E-8	5.683482248687977E-8	3.731989333413307E-5	5.256631433301408E-5	192.575	0.05	0.0025	true	
2020-08-30 11:35:22	117	5.683392811228323E-8	5.683392811228323E-8	3.717776575471715E-5	5.261502894684003E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:23	118	5.678831500785924E-8	5.678831500785924E-8	3.704776737819759E-5	5.280818721756821E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:24	119	5.705304988843767E-8	5.705304988843767E-8	3.71427749576106E-5	5.295544241036254E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:25	120	5.751096968187059E-8	5.751096968187059E-8	3.698504882309201E-5	5.295222955316171E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:26	121	5.692962619411394E-8	5.692962619411394E-8	3.679071098023612E-5	5.30291715757329E-5	192.575	0.05	0.0025	true	
2020-08-30 11:35:28	122	5.684197748365217E-8	5.684197748365217E-8	3.668802341441103E-5	5.313136406427402E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:29	123	5.669530004981819E-8	5.669530004981819E-8	3.653275742143826E-5	5.333064772538555E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:30	124	5.69546686828173E-8	5.69546686828173E-8	3.628628249053774E-5	5.366869899567784E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:31	125	5.772740833423537E-8	5.772740833423537E-8	3.60744568715656E-5	5.374522102196963E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:32	126	5.789107888540379E-8	5.789107888540379E-8	3.59473824618841E-5	5.38226973773754E-5	192.575	0.05	0.0025	true	
2020-08-30 11:35:33	127	5.786961389508661E-8	5.786961389508661E-8	3.573657443825315E-5	5.412773472960037E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:35	128	5.811467253454096E-8	5.811467253454096E-8	3.587839940691967E-5	5.419817595676532E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:36	129	5.843485864010539E-8	5.843485864010539E-8	3.587927293820131E-5	5.418321501851876E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:37	130	5.903230087059991E-8	5.903230087059991E-8	3.600173234339351E-5	5.418682233683499E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:38	131	5.93185007414955E-8	5.93185007414955E-8	3.609796141833779E-5	5.424064093448462E-5	192.575	0.05	0.0025	true	
2020-08-30 11:35:39	132	5.986764674377639E-8	5.986764674377639E-8	3.643052300949356E-5	5.379746939759466E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:40	133	6.022181908400968E-8	6.022181908400968E-8	3.680969618410352E-5	5.369636424969338E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:42	134	6.067795012824951E-8	6.067795012824951E-8	3.699039100807232E-5	5.372805148259865E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:43	135	6.128612485390262E-8	6.128612485390262E-8	3.69975823962719E-5	5.372786282728259E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:44	136	6.124856112084757E-8	6.124856112084757E-8	3.712694048808239E-5	5.377446069035014E-5	192.575	0.05	0.0025	true	
2020-08-30 11:35:45	137	6.079600757499394E-8	6.079600757499394E-8	3.714179699894188E-5	5.393060745591971E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:46	138	6.19157645698729E-8	6.19157645698729E-8	3.723783208286419E-5	5.407678636060786E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:47	139	6.250426305440194E-8	6.250426305440194E-8	3.708787664175813E-5	5.408747454178699E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:49	140	6.277436418255965E-8	6.277436418255965E-8	3.704075283053671E-5	5.428477179581303E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:50	141	6.219659819318919E-8	6.219659819318919E-8	3.711089259031781E-5	5.456067390704457E-5	192.575	0.05	0.0025	true	
2020-08-30 11:35:51	142	6.133799858050245E-8	6.133799858050245E-8	3.68843114577766E-5	5.463578463912346E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:52	143	6.038638400977464E-8	6.038638400977464E-8	3.689695936751168E-5	5.458647395072311E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:53	144	5.834184368206432E-8	5.834184368206432E-8	3.700254993847304E-5	5.465019218844292E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:54	145	5.768895022658378E-8	5.768895022658378E-8	3.672280192664677E-5	5.440419404097753E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:56	146	5.633307833821597E-8	5.633307833821597E-8	3.658104975225372E-5	5.431828955696688E-5	192.575	0.05	0.0025	true	
2020-08-30 11:35:57	147	5.482337401924177E-8	5.482337401924177E-8	3.666531541230665E-5	5.427002047458431E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:58	148	5.382346322030033E-8	5.382346322030033E-8	3.695386695776068E-5	5.422205285958559E-5	192.575	0.05	0.0025	false	
2020-08-30 11:35:59	149	5.314373852692332E-8	5.314373852692332E-8	3.725076202276874E-5	5.414282143805765E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:00	150	5.265183249882154E-8	5.265183249882154E-8	3.740829835860572E-5	5.381980504365096E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:01	151	5.299884984228243E-8	5.299884984228243E-8	3.762532895869194E-5	5.402541456523929E-5	192.575	0.05	0.0025	true	
2020-08-30 11:36:03	152	5.34701852546636E-8	5.34701852546636E-8	3.751703775829701E-5	5.391797936452086E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:04	153	5.389948506100697E-8	5.389948506100697E-8	3.733476204089178E-5	5.390944414067595E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:05	154	5.460604099228044E-8	5.460604099228044E-8	3.745805572181501E-5	5.399133655496501E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:06	155	5.502818580185142E-8	5.502818580185142E-8	3.742687118863073E-5	5.406153767536406E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:07	156	5.640015643295712E-8	5.640015643295712E-8	3.721879314081586E-5	5.423254971759569E-5	192.575	0.05	0.0025	true	
2020-08-30 11:36:08	157	5.693856994007943E-8	5.693856994007943E-8	3.684527276549449E-5	5.414188425942695E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:10	158	5.764512587135289E-8	5.764512587135289E-8	3.656714833275191E-5	5.429919420888465E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:11	159	5.847689424614318E-8	5.847689424614318E-8	3.648198741747184E-5	5.42755010067964E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:12	160	5.866471291141841E-8	5.866471291141841E-8	3.636642974787274E-5	5.414387828894945E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:13	161	5.90430333657585E-8	5.90430333657585E-8	3.637852083858405E-5	5.395428236415914E-5	192.575	0.05	0.0025	true	
2020-08-30 11:36:14	162	5.980682927121108E-8	5.980682927121108E-8	3.645330456811511E-5	5.358784590067547E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:15	163	6.037207401622986E-8	6.037207401622986E-8	3.657729684539055E-5	5.344910344553686E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:17	164	6.026474906464401E-8	6.026474906464401E-8	3.666731287192582E-5	5.320883546509574E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:18	165	6.077722570846641E-8	6.077722570846641E-8	3.674706604926727E-5	5.303816490804227E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:19	166	6.118863802287881E-8	6.118863802287881E-8	3.676040264618645E-5	5.300547227569503E-5	192.575	0.05	0.0025	true	
2020-08-30 11:36:20	167	6.094894563100377E-8	6.094894563100377E-8	3.68150170262602E-5	5.294049633586815E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:21	168	6.135856919622307E-8	6.135856919622307E-8	3.678531162697822E-5	5.300568646617509E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:22	169	6.170022029210467E-8	6.170022029210467E-8	3.678073092345547E-5	5.313775852668392E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:24	170	6.165371281308414E-8	6.165371281308414E-8	3.67905791120758E-5	5.326526169844739E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:25	171	6.137466793896095E-8	6.137466793896095E-8	3.670113057597612E-5	5.324679482029686E-5	192.575	0.05	0.0025	true	
2020-08-30 11:36:26	172	6.082194443829385E-8	6.082194443829385E-8	3.683782907462979E-5	5.312107072533215E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:27	173	6.057509704964641E-8	6.057509704964641E-8	3.666269786743652E-5	5.315064463757566E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:28	174	5.925231702135089E-8	5.925231702135089E-8	3.697512669683265E-5	5.306309142043917E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:29	175	5.97281243067148E-8	5.97281243067148E-8	3.711326850393466E-5	5.29357372673193E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:31	176	5.956713687933603E-8	5.956713687933603E-8	3.73061344542034E-5	5.274133044140846E-5	192.575	0.05	0.0025	true	
2020-08-30 11:36:32	177	5.941688194711585E-8	5.941688194711585E-8	3.73049625045127E-5	5.274293496439961E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:33	178	5.875683349486292E-8	5.875683349486292E-8	3.750651117278255E-5	5.269354500265433E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:34	179	5.845453488122946E-8	5.845453488122946E-8	3.781811830346872E-5	5.278901030940995E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:35	180	5.898221589319319E-8	5.898221589319319E-8	3.810931254783502E-5	5.304336684018155E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:36	181	5.920044329475107E-8	5.920044329475107E-8	3.836877839813619E-5	5.309408272484518E-5	192.575	0.05	0.0025	true	
2020-08-30 11:36:38	182	5.92505282721578E-8	5.92505282721578E-8	3.834570261344595E-5	5.326951654278785E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:39	183	5.919507704717178E-8	5.919507704717178E-8	3.870016003604241E-5	5.343296026730963E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:40	184	5.880691847226964E-8	5.880691847226964E-8	3.895436145022079E-5	5.348852211630405E-5	192.575	0.05	0.0025	false	
2020-08-30 11:36:41	185	5.867097353359425E-8	5.867097353359425E-8	3.904617560964735E-5	5.351202590083254E-5	192.575	0.05	0.0025	false	
